loan_id,borrower_id,loan_amount,loan_term,loan_purpose,credit_score,annual_income,interest_rate,debt_to_income_ratio,employment_length,home_ownership,state,num_credit_lines,total_credit_limit,credit_utilization,delinquencies_last_2yrs,months_since_last_delinquency,application_year_month,default
LOAN_001773,BORR_000405,31790,36,debt_consolidation,632,58884,22.75,31.57,,RENT,DE,14,45757,14.88,0,,2024-06,0
LOAN_001774,BORR_015608,19630,36,debt_consolidation,701,100330,19.41,31.7,4.45780287608237,MORTGAGE,NY,11,46397,40.5,0,,2025-12,1
LOAN_001777,BORR_007981,30172,36,credit_card,692,48329,18.18,27.72,1.0733535741286124,MORTGAGE,SD,15,29701,59.56,0,,2025-08,0
LOAN_001778,BORR_008404,14284,36,major_purchase,780,53956,11.17,10.79,5.721474408277054,RENT,VT,10,28881,8.58,0,39.28704886110861,2024-02,0
LOAN_001779,BORR_016223,12175,36,moving,757,45989,13.88,19.37,8.93126567689356,RENT,MO,13,24380,24.33,0,97.4262387525931,2023-02,0
LOAN_001781,BORR_014178,14222,60,credit_card,806,38548,7.69,21.18,3.2224197296265378,OWN,AK,11,25813,17.56,0,,2024-08,0
LOAN_001783,BORR_002028,12508,60,credit_card,694,43458,17.36,25.94,1.7031850979296883,OWN,WV,9,19663,40.54,0,,2024-08,0
LOAN_001784,BORR_007416,15577,36,credit_card,765,74361,10.99,31.11,2.474824560375715,RENT,AZ,11,56829,21.25,0,,2025-02,0
LOAN_001785,BORR_010044,10801,36,home_improvement,817,53708,7.26,16.7,,RENT,MO,12,29703,28.35,0,84.9563254380297,2024-02,0
LOAN_001786,BORR_001458,17504,36,medical,744,71445,15.0,29.78,0.6957310673117034,OWN,ND,10,47597,46.29,0,,2024-05,0
LOAN_001787,BORR_000199,11522,36,major_purchase,704,48114,16.96,31.03,1.9950672561224125,RENT,IA,9,29527,27.65,0,14.329694453925564,2024-08,0
LOAN_001790,BORR_007924,16741,36,small_business,765,34567,13.05,40.98,10.784661539088622,RENT,OR,9,17298,40.55,2,,2023-02,0
LOAN_001791,BORR_006918,6806,36,debt_consolidation,740,34158,13.42,16.93,6.315754168127185,OTHER,WA,9,21595,56.38,0,80.4527790535022,2023-07,0
LOAN_001793,BORR_001820,8664,36,credit_card,626,43937,22.56,14.45,12.013666035062133,RENT,TX,10,29335,10.13,0,62.519200205041415,2023-01,0
LOAN_001796,BORR_007771,13844,36,debt_consolidation,703,33533,15.25,29.47,2.4435442855202134,MORTGAGE,MN,13,21502,36.48,0,,2025-05,0
LOAN_001797,BORR_013572,12637,36,major_purchase,743,75660,17.94,18.26,11.262633829236673,RENT,IN,11,47432,53.64,0,,2025-08,0
LOAN_001798,BORR_012592,18501,36,vacation,773,53824,13.41,33.31,0.7893187254500873,RENT,IA,11,26650,26.78,2,88.67091933108478,2023-09,0
LOAN_001799,BORR_009018,13656,36,debt_consolidation,746,36460,13.27,20.01,2.568219383660382,RENT,AK,10,27184,48.04,2,10.218199838513682,2024-11,0
LOAN_001800,BORR_004846,10983,36,car,774,36947,11.36,13.44,1.8104092518176822,RENT,AK,12,19931,25.81,0,106.61231885303488,2024-01,0
LOAN_001802,BORR_009858,20788,36,debt_consolidation,697,36761,19.5,44.9,2.7053275839219255,RENT,SC,8,15918,5.65,0,,2024-09,1
LOAN_001803,BORR_011885,17305,60,major_purchase,709,48191,17.89,34.62,,MORTGAGE,CT,6,24075,34.34,3,92.50430640068062,2025-11,0
LOAN_001804,BORR_012994,21217,36,debt_consolidation,617,36999,24.01,24.73,1.0821918276338054,OWN,MT,9,17911,64.21,2,60.318590774421395,2024-10,0
LOAN_001805,BORR_008511,12176,36,major_purchase,764,49981,12.28,32.2,9.08222649402592,RENT,NM,9,28999,33.32,0,38.48080549609302,2025-12,0
LOAN_001806,BORR_006994,15969,60,credit_card,663,65506,21.22,20.52,4.8546066277893205,MORTGAGE,NC,9,43775,22.05,0,90.62614158230566,2024-07,0
LOAN_001807,BORR_014381,9636,36,debt_consolidation,671,32079,23.29,19.82,2.8637374047431137,RENT,SC,9,20465,51.55,0,,2023-01,0
LOAN_001808,BORR_013341,9205,36,debt_consolidation,682,50524,20.15,19.06,28.276582103514812,RENT,MI,9,23567,12.63,0,12.134887497870402,2024-05,0
LOAN_001811,BORR_012002,11644,36,major_purchase,704,21883,19.25,44.07,15.161928695577199,OWN,AK,7,10514,27.73,0,,2024-09,0
LOAN_001812,BORR_009191,13003,36,major_purchase,697,47181,15.65,31.95,1.7068608585295784,MORTGAGE,WI,9,29103,31.39,0,30.506309302598716,2025-05,0
LOAN_001813,BORR_006054,15081,60,car,679,27154,20.99,44.73,0.16720683206491288,RENT,OK,8,11432,29.55,0,75.84611052439205,2025-02,0
LOAN_001815,BORR_004423,22184,36,debt_consolidation,616,94445,23.14,14.03,,MORTGAGE,OR,6,48418,19.7,0,118.16014843183261,2023-12,0
LOAN_001817,BORR_000929,14042,36,other,702,63036,16.99,10.81,0.9008355329911009,MORTGAGE,DE,10,47187,33.18,0,,2024-09,0
LOAN_001818,BORR_017373,16934,36,credit_card,708,44609,16.09,29.25,,MORTGAGE,NY,9,33486,11.84,0,34.95023365603992,2025-05,0
LOAN_001819,BORR_001705,5877,36,vacation,773,35678,12.43,28.68,3.0237853032145265,MORTGAGE,OR,11,22885,8.55,1,115.47536500010169,2025-12,0
LOAN_001821,BORR_017998,26134,36,major_purchase,667,50049,22.63,34.75,1.4473875380830428,RENT,KY,11,29185,24.92,0,39.21988225328606,2023-11,1
LOAN_001822,BORR_015888,11212,36,debt_consolidation,586,68023,24.46,26.09,16.03059317022286,RENT,CO,13,43563,9.83,0,10.721204889091819,2024-03,0
LOAN_001825,BORR_003019,14614,36,small_business,664,53777,20.44,19.79,3.113028510636538,RENT,VT,10,33923,26.09,0,96.5870329521228,2024-01,0
LOAN_001826,BORR_000476,28601,36,car,719,49799,13.95,25.24,3.831329599866537,OWN,OH,6,26347,28.16,0,35.5943668317546,2023-12,0
LOAN_001827,BORR_015092,16627,36,debt_consolidation,728,79958,15.37,24.35,,MORTGAGE,WY,7,39070,14.3,0,,2023-06,0
LOAN_001831,BORR_000235,15969,36,small_business,800,22487,7.45,42.32,0.8979450605212449,MORTGAGE,OR,13,16838,50.23,0,,2023-03,0
LOAN_001832,BORR_007997,12976,36,other,657,36151,19.91,32.82,6.598019752697903,MORTGAGE,GA,9,16160,9.41,0,,2023-10,0
LOAN_001833,BORR_005250,14562,60,other,766,24070,13.35,29.44,0.29588689376259747,RENT,AZ,9,17813,21.9,0,,2023-10,1
LOAN_001837,BORR_004335,24547,36,major_purchase,648,56995,23.31,35.96,8.97426159348859,MORTGAGE,MA,12,28705,12.07,0,4.760775094542169,2023-09,0
LOAN_001838,BORR_017663,25382,36,major_purchase,607,56698,25.76,39.77,2.6387178824665902,MORTGAGE,MI,9,35702,34.65,0,,2024-02,0
LOAN_001839,BORR_016375,33026,60,home_improvement,685,47286,19.11,26.51,0.9517767264717053,MORTGAGE,IA,6,21498,18.83,0,,2025-04,0
LOAN_001840,BORR_015672,29622,36,medical,667,69646,21.64,15.81,2.904385223126985,MORTGAGE,ME,14,52454,17.21,0,76.93314087488301,2024-01,0
LOAN_001841,BORR_006833,27208,60,home_improvement,712,118272,16.27,22.46,1.934236627624032,RENT,UT,10,67130,38.05,0,,2023-01,0
LOAN_001843,BORR_000826,15532,36,other,747,45000,14.12,33.7,11.695122594874404,MORTGAGE,VA,7,33510,48.8,1,,2024-11,0
LOAN_001844,BORR_002634,23944,36,credit_card,602,66672,25.4,34.1,,RENT,CA,9,41114,18.82,0,26.8331015403626,2024-03,0
LOAN_001845,BORR_002286,5429,60,other,684,74026,21.5,27.06,1.6203900694129438,RENT,RI,9,31831,4.48,0,,2024-11,1
LOAN_001846,BORR_007559,11976,36,credit_card,593,29720,26.39,20.19,3.353703326864767,MORTGAGE,IA,9,13331,39.5,2,14.673630734578055,2023-08,0
LOAN_001847,BORR_001068,5694,36,car,723,32652,19.49,7.86,0.11971751082974794,MORTGAGE,SC,9,21588,50.25,0,,2023-07,0
LOAN_001848,BORR_016080,15369,36,major_purchase,753,47076,14.27,34.13,0.5798353592536033,OWN,NJ,13,27095,20.69,0,46.38763737060406,2025-07,0
LOAN_001850,BORR_001213,13485,60,vacation,667,55264,20.93,31.4,13.320943337510291,MORTGAGE,OR,9,40499,19.27,0,90.30839258670935,2024-06,0
LOAN_001851,BORR_000970,10050,36,home_improvement,633,58430,26.48,25.32,11.251737207124053,MORTGAGE,RI,10,41417,11.42,3,16.83551667081536,2024-12,0
LOAN_001852,BORR_017534,15391,60,car,776,104848,11.26,19.41,4.743354617930702,RENT,WY,9,55071,75.73,0,59.2110987663797,2024-02,0
LOAN_001853,BORR_000034,16419,36,medical,753,63933,14.18,18.75,,RENT,MA,7,32097,26.64,0,,2023-08,0
LOAN_001855,BORR_016555,7277,36,credit_card,744,40479,14.48,17.51,1.2390752071855122,MORTGAGE,DE,12,23266,38.3,0,,2025-11,0
LOAN_001856,BORR_005668,15089,36,home_improvement,716,27490,17.12,33.41,,RENT,ME,6,14108,32.01,0,,2024-02,0
LOAN_001857,BORR_001572,14648,60,vacation,824,55003,8.81,31.49,17.635233562907267,RENT,OH,7,29990,47.73,0,41.45485803266878,2024-08,0
LOAN_001858,BORR_013017,21464,36,debt_consolidation,748,43199,14.83,26.23,6.135238954584952,OWN,ND,8,30810,5.52,0,,2025-10,0
LOAN_001859,BORR_014510,12864,36,debt_consolidation,670,54810,21.38,14.08,3.6601464499754526,MORTGAGE,WV,11,31704,36.69,0,2.0926389012580264,2024-11,0
LOAN_001860,BORR_015907,35850,60,small_business,603,67981,26.71,19.42,0.322334466328884,RENT,GA,12,44996,16.13,2,,2023-01,0
LOAN_001862,BORR_016987,10519,36,debt_consolidation,681,54331,16.91,8.93,,MORTGAGE,ME,10,30684,57.38,0,61.059642118385476,2025-08,0
LOAN_001863,BORR_017220,8090,36,vacation,736,89717,15.71,22.2,1.2918954792784394,MORTGAGE,WI,12,56390,31.72,0,102.17277811184567,2024-04,0
LOAN_001864,BORR_006576,10332,36,debt_consolidation,757,30093,11.55,13.62,1.7792009615340763,RENT,OR,12,17301,11.67,0,63.09554625016417,2023-04,0
LOAN_001866,BORR_017137,12357,60,small_business,635,54803,24.73,28.08,0.5790308935368248,RENT,RI,6,37523,13.97,0,47.35716227579464,2023-07,0
LOAN_001868,BORR_014383,6440,60,debt_consolidation,699,53983,16.29,23.29,3.7966156197071332,MORTGAGE,AZ,6,38908,36.67,0,,2023-02,0
LOAN_001869,BORR_009804,6670,36,vacation,708,44964,18.56,23.88,1.1288847077421582,RENT,MO,6,34909,26.91,0,,2024-09,0
LOAN_001871,BORR_007125,6758,36,debt_consolidation,701,73766,16.74,11.4,8.50319341017249,OWN,MS,9,47342,9.74,0,,2023-06,0
LOAN_001872,BORR_001366,8176,36,moving,754,62512,15.44,29.18,,RENT,AR,13,36538,42.64,0,,2023-08,0
LOAN_001873,BORR_016260,15828,60,credit_card,708,62755,15.95,15.73,0.4463652554208531,MORTGAGE,CO,8,29070,37.82,0,,2025-06,0
LOAN_001874,BORR_015066,13012,36,medical,700,25789,19.32,33.63,12.977789724226783,RENT,CO,11,17469,68.18,1,,2023-11,0
LOAN_001875,BORR_011410,16634,36,debt_consolidation,716,52252,15.72,19.94,3.537988691353673,RENT,WV,6,29308,57.63,0,18.865148631658222,2025-04,0
LOAN_001877,BORR_014658,26141,60,debt_consolidation,659,39503,20.18,29.42,8.876548778619457,OTHER,LA,6,23911,23.55,0,,2025-06,0
LOAN_001879,BORR_017291,24403,36,small_business,733,45030,14.54,31.67,1.7416445676230992,MORTGAGE,NH,10,20732,33.8,0,,2024-12,0
LOAN_001880,BORR_000733,14094,36,credit_card,702,62114,18.69,19.51,7.249311417160005,RENT,NE,11,39444,45.47,0,,2025-02,0
LOAN_001881,BORR_012532,16239,36,small_business,705,56888,17.98,31.6,1.3084349579009364,OWN,HI,11,38214,53.5,0,66.82070287591849,2023-09,0
LOAN_001882,BORR_016893,16135,60,small_business,677,64544,20.46,21.43,7.349170984109975,RENT,TN,10,37417,43.93,0,,2024-04,0
LOAN_001883,BORR_014470,15402,60,home_improvement,786,55102,13.7,23.16,2.830991890266467,RENT,RI,11,27784,35.49,0,,2025-08,0
LOAN_001884,BORR_016031,14806,36,vacation,779,37447,11.32,32.7,4.8445052693066595,OWN,CT,11,23908,26.9,0,,2024-01,0
LOAN_001886,BORR_016779,18940,36,medical,733,112520,16.03,25.37,6.627515170690082,MORTGAGE,KY,9,78460,33.67,0,,2024-07,0
LOAN_001887,BORR_004584,10681,60,credit_card,829,31521,7.03,17.68,6.831938039593005,MORTGAGE,AL,10,19412,2.82,0,,2023-04,0
LOAN_001889,BORR_000117,11064,60,debt_consolidation,618,61402,28.0,20.19,1.521472913835213,MORTGAGE,SD,12,40169,53.61,0,10.150908423862775,2025-02,0
LOAN_001890,BORR_014243,13324,36,credit_card,742,63502,15.51,31.58,1.87256057322694,MORTGAGE,NV,10,38177,3.24,0,29.017734944915052,2025-05,0
LOAN_001891,BORR_016725,8819,36,home_improvement,602,159380,24.31,7.0,2.8137685499207428,MORTGAGE,WI,11,86052,31.85,0,,2024-03,0
LOAN_001892,BORR_013976,19121,60,medical,643,66639,21.39,31.53,0.6981472055788416,RENT,NC,5,46408,15.81,0,119.9177108741295,2025-12,1
LOAN_001893,BORR_011789,31104,36,credit_card,694,74116,17.55,37.37,2.184619741455012,MORTGAGE,VA,6,35976,21.21,0,,2023-08,0
LOAN_001895,BORR_001860,11629,60,vacation,765,49022,15.29,21.91,0.8350542227070056,RENT,OR,5,33043,8.94,0,,2024-10,0
LOAN_001896,BORR_002794,23348,36,credit_card,821,74957,7.71,11.58,6.082998498037021,RENT,WV,9,37658,14.72,0,,2025-01,0
LOAN_001897,BORR_004070,7866,36,small_business,711,27315,13.77,20.74,0.5262866237125713,MORTGAGE,VA,10,16271,44.68,0,77.55404082922529,2023-10,0
LOAN_001898,BORR_016240,17804,36,debt_consolidation,718,30332,16.66,24.82,0.6524026098826081,MORTGAGE,AR,11,16457,18.69,0,118.3538963012337,2024-10,0
LOAN_001900,BORR_010834,16382,36,credit_card,651,29216,21.5,22.87,1.1476515656317652,RENT,NJ,13,21826,31.85,0,,2023-12,0
LOAN_001902,BORR_016294,40000,36,home_improvement,670,42153,21.07,44.42,,OTHER,DE,13,31637,42.5,2,73.15494054732818,2023-01,1
LOAN_001903,BORR_003031,19384,36,credit_card,694,38485,17.25,23.5,4.688470625557306,MORTGAGE,WA,11,27289,30.57,0,42.18722365934595,2025-11,0
LOAN_001904,BORR_014944,4508,36,credit_card,640,97627,22.82,16.85,10.967042021104863,OWN,NC,8,64988,20.11,0,91.01242098544044,2023-03,0
LOAN_001905,BORR_001242,12869,60,moving,678,52382,20.67,11.29,6.419279236258044,MORTGAGE,SD,9,38760,32.31,0,15.383812941056087,2025-06,0
LOAN_001908,BORR_005268,10632,36,vacation,666,71191,23.05,26.33,,MORTGAGE,TX,8,41848,29.65,0,108.184839332174,2023-12,0
LOAN_001912,BORR_001441,10089,36,medical,716,51893,15.37,30.0,4.085718191234461,MORTGAGE,DE,10,25108,15.76,1,5.624783214176123,2025-04,0
LOAN_001915,BORR_016568,10163,60,credit_card,729,42157,15.79,20.17,8.670598577403265,MORTGAGE,SC,10,19234,29.77,0,,2023-04,0
LOAN_001916,BORR_001699,6713,36,vacation,723,112351,16.73,24.71,1.5012991073754967,MORTGAGE,NE,11,81555,33.13,0,,2023-11,0
LOAN_001917,BORR_005559,18452,36,home_improvement,653,39092,22.5,38.32,1.37821040502563,MORTGAGE,NH,10,16701,24.65,0,85.13824417060204,2023-04,0
LOAN_001918,BORR_015573,16526,36,debt_consolidation,634,82022,22.78,26.45,30.579339444146044,OWN,GA,5,62934,34.53,0,,2023-05,0
LOAN_001919,BORR_001798,21724,36,small_business,806,69277,8.77,32.97,2.683508356459783,RENT,LA,9,49907,26.99,0,,2024-07,0
LOAN_001920,BORR_000214,12626,36,moving,695,34480,17.67,35.33,,RENT,DE,6,25180,29.23,0,,2025-11,0
LOAN_001921,BORR_008447,15644,36,debt_consolidation,647,93544,22.17,11.4,6.138179030894738,MORTGAGE,CT,8,72015,44.98,0,74.89881794442702,2024-04,0
LOAN_001922,BORR_001821,15579,36,credit_card,733,43237,14.53,26.53,1.1474744604195903,RENT,NJ,12,28485,17.66,0,,2024-06,0
LOAN_001924,BORR_016005,40000,36,other,701,60810,17.4,45.0,,MORTGAGE,KS,8,45604,52.59,0,,2024-09,1
LOAN_001929,BORR_015200,14016,36,debt_consolidation,671,38367,20.02,33.37,0.8906622840575917,MORTGAGE,AZ,12,17596,14.5,0,,2024-06,1
LOAN_001930,BORR_014580,21095,36,credit_card,783,64597,8.96,14.92,3.0863310587442627,MORTGAGE,NJ,11,32058,14.98,0,109.42942758664599,2023-12,0
LOAN_001931,BORR_010262,10006,36,major_purchase,659,38118,22.53,13.69,2.8306910110128802,RENT,TN,7,24563,13.98,0,99.19286280401343,2023-02,0
LOAN_001934,BORR_003770,13430,36,car,810,117143,8.13,24.4,3.2281202781171014,MORTGAGE,FL,14,54651,10.19,4,17.22954050646673,2023-04,0
LOAN_001936,BORR_004002,27818,60,small_business,721,37487,14.62,45.0,0.12477120769245474,RENT,SD,5,21527,10.56,2,,2023-02,0
LOAN_001937,BORR_004706,23295,36,debt_consolidation,801,52792,9.08,17.82,2.566181472873796,RENT,FL,9,33577,43.44,0,,2024-08,0
LOAN_001938,BORR_002743,25822,36,moving,664,38751,22.13,38.33,1.167524401283456,RENT,ND,12,22160,16.58,0,,2023-02,0
LOAN_001941,BORR_000794,21676,36,vacation,716,20000,15.17,45.0,9.114389624898863,RENT,VT,14,8746,49.17,0,42.150076994913604,2023-12,0
LOAN_001944,BORR_010642,10083,36,medical,743,64558,12.27,28.13,1.4083531143810708,RENT,NC,8,47994,36.74,0,107.58786311598072,2024-01,0
LOAN_001945,BORR_001838,7936,36,debt_consolidation,709,50296,15.34,25.37,3.1298555064983717,MORTGAGE,OH,9,36171,23.24,0,90.97723979147618,2024-03,0
LOAN_001947,BORR_005303,8553,60,home_improvement,614,31437,23.88,13.55,,MORTGAGE,AZ,10,18507,41.9,0,95.55908387636737,2025-02,1
LOAN_001949,BORR_000977,24967,36,major_purchase,642,20000,23.61,45.0,4.163337977493817,MORTGAGE,WY,15,9733,12.12,0,,2023-10,0
LOAN_001952,BORR_008440,10356,36,credit_card,694,111576,18.62,24.09,3.126081349488241,OTHER,AR,8,76020,25.36,2,7.601944887125808,2023-11,0
LOAN_001953,BORR_012876,20585,36,credit_card,680,48991,18.54,22.6,2.48390732220662,RENT,WY,10,37117,22.39,0,,2025-12,0
LOAN_001954,BORR_000651,16932,36,credit_card,656,44364,25.57,28.02,2.3645083058844927,MORTGAGE,SC,8,18808,24.94,0,,2025-08,0
LOAN_001955,BORR_005198,17622,36,major_purchase,724,23621,15.95,45.0,10.177716969819656,RENT,ND,12,12318,11.52,0,78.90181113776673,2023-08,0
LOAN_001956,BORR_003274,32353,36,debt_consolidation,678,20243,21.15,45.0,1.1282591763107892,RENT,SD,13,11077,15.1,0,80.24321864969339,2023-04,1
LOAN_001957,BORR_017318,15907,36,debt_consolidation,699,73964,18.81,21.64,,OWN,WI,10,54396,2.29,0,100.96250289934406,2024-09,0
LOAN_001958,BORR_001362,15658,36,credit_card,785,30055,11.53,21.98,4.389900575100602,RENT,MS,8,16479,14.21,0,,2024-09,0
LOAN_001959,BORR_007842,20503,60,credit_card,732,36964,17.26,31.01,1.7010829576005935,MORTGAGE,AK,8,26595,5.61,0,,2024-07,0
LOAN_001960,BORR_002819,7431,60,moving,685,83288,20.88,19.45,0.19810136623157637,MORTGAGE,MT,10,45897,25.17,0,60.96412636676558,2025-09,0
LOAN_001963,BORR_006654,18535,36,debt_consolidation,649,27269,25.27,39.45,1.3574368518515545,MORTGAGE,MN,8,11456,12.4,0,71.10192672744701,2025-05,1
LOAN_001964,BORR_001474,8437,60,car,725,89028,17.11,24.28,11.289049014704622,RENT,DE,10,46505,54.77,0,,2023-03,0
LOAN_001965,BORR_015187,17707,60,debt_consolidation,603,21602,26.72,34.68,1.1873055982795513,MORTGAGE,FL,12,10341,11.78,0,,2025-07,0
LOAN_001966,BORR_003116,11987,36,credit_card,725,167753,17.11,25.92,2.88892570576645,MORTGAGE,WY,8,127994,10.58,0,84.11845852971983,2023-03,0
LOAN_001968,BORR_005517,21076,60,debt_consolidation,763,63366,12.26,31.1,,OWN,MI,11,27335,30.7,0,,2024-07,0
LOAN_001969,BORR_012236,6863,60,medical,634,45049,25.24,26.89,4.829330158695421,MORTGAGE,OH,11,24833,24.99,0,,2024-09,0
LOAN_001970,BORR_003438,10463,60,major_purchase,824,130960,6.9,21.31,3.4711782805988993,RENT,NV,9,89918,57.86,0,,2024-07,0
LOAN_001971,BORR_001288,40000,60,credit_card,746,29624,14.14,45.0,1.4516261369972434,MORTGAGE,ND,15,18031,22.84,1,,2023-07,0
LOAN_001972,BORR_016033,33698,36,credit_card,633,24936,21.38,45.0,,RENT,MO,10,17678,18.19,1,,2025-05,0
LOAN_001974,BORR_009799,10365,60,vacation,662,45122,19.44,29.28,7.23176480157366,MORTGAGE,ME,6,20017,19.44,0,,2023-10,0
LOAN_001976,BORR_015223,6597,36,credit_card,730,49822,16.45,17.62,3.5724511995480217,MORTGAGE,NY,12,31742,13.27,0,6.260838673351734,2025-04,0
LOAN_001977,BORR_008977,36644,36,home_improvement,669,39934,21.67,45.0,0.6613569069356975,MORTGAGE,DE,14,30188,28.07,0,10.819526300118039,2025-09,0
LOAN_001978,BORR_016613,13558,60,credit_card,674,45403,19.21,21.22,1.1711090302620815,MORTGAGE,IA,9,21439,3.04,0,,2025-08,0
LOAN_001980,BORR_016157,16163,36,home_improvement,659,60791,24.3,25.93,7.376858866116248,MORTGAGE,MT,12,40623,14.54,0,,2025-05,0
LOAN_001981,BORR_015798,16035,36,credit_card,708,25616,17.33,45.0,0.32992149119914577,RENT,CT,11,14564,4.99,0,88.58271311550192,2024-01,1
LOAN_001982,BORR_004880,8715,60,car,747,32106,13.17,19.59,,RENT,NM,11,23706,34.75,0,56.3458692765407,2025-02,0
LOAN_001983,BORR_009860,25787,36,credit_card,696,32385,17.92,33.89,2.5519084463567934,RENT,MA,9,16441,40.46,0,,2023-04,1
LOAN_001985,BORR_012674,25703,36,credit_card,694,55356,15.67,28.56,1.7844294891811106,RENT,GA,12,24409,6.36,0,,2024-02,1
LOAN_001986,BORR_003954,10018,36,credit_card,641,22048,23.13,40.71,10.098331042342124,RENT,TN,10,15996,22.43,0,,2025-12,0
LOAN_001987,BORR_001263,5442,36,major_purchase,816,56013,7.83,26.26,2.1712105160630184,MORTGAGE,WA,9,31289,16.74,1,,2024-12,0
LOAN_001988,BORR_000327,27409,60,major_purchase,743,58040,15.77,32.17,7.868596947126923,RENT,PA,9,25493,47.53,0,75.46949671584245,2025-01,0
LOAN_001989,BORR_004424,19345,60,medical,705,61591,16.72,14.08,0.3914161893273914,OTHER,SC,8,32813,32.54,2,,2025-01,0
LOAN_001991,BORR_015062,24707,36,home_improvement,651,100974,21.41,32.32,23.975145172645156,MORTGAGE,OR,10,59115,25.84,0,,2023-11,0
LOAN_001992,BORR_005717,13489,60,debt_consolidation,704,88320,18.69,15.27,,MORTGAGE,IN,7,64298,10.23,0,118.46836242845399,2024-12,0
LOAN_001993,BORR_015130,11120,36,home_improvement,661,32262,20.89,12.97,,MORTGAGE,IL,6,18533,22.58,2,,2024-09,0
LOAN_001994,BORR_001807,12761,36,debt_consolidation,774,50834,10.96,26.22,,RENT,TX,3,28361,26.59,0,,2024-07,0
LOAN_001995,BORR_003022,17601,60,other,725,68758,13.05,25.33,,MORTGAGE,WV,14,48509,8.97,0,,2024-10,0
LOAN_001996,BORR_008013,15344,60,credit_card,712,49031,18.67,18.33,14.831144165299557,OWN,WI,9,24567,45.76,0,17.51597793845142,2025-07,0
LOAN_001997,BORR_011927,5352,60,home_improvement,671,30830,21.51,29.36,0.8324916301236961,MORTGAGE,MO,13,17684,13.78,0,,2023-07,0
LOAN_001998,BORR_007560,12591,36,debt_consolidation,707,82825,20.0,10.83,2.363973059234817,MORTGAGE,KY,6,56837,28.94,0,,2023-06,0
LOAN_001999,BORR_015323,27090,60,other,619,20000,25.56,45.0,2.5193506919676496,MORTGAGE,VT,8,11086,41.94,0,,2025-11,1
LOAN_002000,BORR_014270,13350,36,home_improvement,736,47169,15.79,28.71,23.548884556622752,RENT,OK,10,25643,34.7,0,70.30697128364909,2024-04,0
LOAN_002002,BORR_001472,8262,60,debt_consolidation,660,48022,20.98,19.25,10.894085852068105,MORTGAGE,AL,9,27113,25.93,0,18.873672750233734,2024-09,0
LOAN_002003,BORR_017900,15903,36,small_business,810,96173,8.62,20.49,2.646283930340144,RENT,OR,14,69389,9.94,0,,2025-06,0
LOAN_002004,BORR_000150,8162,36,credit_card,740,48061,16.01,18.14,18.236305905811157,MORTGAGE,IL,10,31277,7.3,2,,2023-06,0
LOAN_002005,BORR_003502,8709,60,credit_card,630,67222,21.86,20.75,0.10071381251318541,MORTGAGE,NV,4,34422,31.06,0,,2025-07,0
LOAN_002007,BORR_013216,40000,36,debt_consolidation,594,120493,28.0,14.12,1.7335907219589297,MORTGAGE,TX,6,52658,37.19,0,,2024-10,0
LOAN_002008,BORR_007711,11777,36,major_purchase,648,102541,21.84,8.1,,MORTGAGE,SC,8,62878,18.61,0,46.29630748017796,2023-04,1
LOAN_002009,BORR_000752,9402,60,home_improvement,723,36752,16.55,19.97,2.6465173443735113,RENT,KY,16,26139,18.57,0,82.78888987478514,2023-11,0
